nematode,phylum,class,order,family,genera,species,spe.ID,spe.control,replicate,spe.ID.num,spe.control.number,spe.ID.preference,spe.control.preferece,fold.change
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacteriumrhizoplanae,CHR6,OP50,2,125,142,0.47,0.53,-0.113207547
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacteriumrhizoplanae,CHR6,OP50,3,124,154,0.45,0.55,-0.181818182
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacteriumrhizoplanae,CHR6,OP50,4,132,171,0.44,0.56,-0.214285714
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacteriumrhizoplanae,CHR6,OP50,5,159,131,0.55,0.45,0.222222222
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacteriumrhizoplanae,CHR6,OP50,6,137,153,0.47,0.53,-0.113207547
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacteriumrhizoplanae,CHR6,OP50,7,122,134,0.48,0.52,-0.076923077
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacteriumrhizoplanae,CHR6,OP50,8,143,147,0.49,0.51,-0.039215686
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus alkaliphilus ,CUP1,OP50,1,26,14,0.65,0.35,0.857142857
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus alkaliphilus ,CUP1,OP50,2,29,22,0.57,0.43,0.325581395
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus alkaliphilus ,CUP1,OP50,3,68,54,0.56,0.44,0.272727273
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus alkaliphilus ,CUP1,OP50,4,9,7,0.56,0.44,0.272727273
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus alkaliphilus ,CUP1,OP50,5,22,15,0.59,0.41,0.43902439
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus alkaliphilus ,CUP1,OP50,6,17,12,0.59,0.41,0.43902439
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus alkaliphilus ,CUP1,OP50,7,29,25,0.54,0.46,0.173913043
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus alkaliphilus ,CUP1,OP50,8,30,21,0.59,0.41,0.43902439
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator ,CUP2,OP50,1,159,84,0.65,0.35,0.857142857
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator ,CUP2,OP50,2,252,136,0.65,0.35,0.857142857
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator ,CUP2,OP50,3,188,95,0.66,0.34,0.941176471
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator ,CUP2,OP50,4,160,65,0.71,0.29,1.448275862
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator ,CUP2,OP50,5,108,45,0.71,0.29,1.448275862
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator ,CUP2,OP50,6,132,66,0.67,0.33,1.03030303
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator ,CUP2,OP50,7,179,88,0.67,0.33,1.03030303
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator ,CUP2,OP50,8,166,79,0.68,0.32,1.125
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus yeoncheonensis ,CUP3,OP50,1,118,76,0.61,0.39,0.564102564
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus yeoncheonensis ,CUP3,OP50,2,118,78,0.6,0.4,0.5
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus yeoncheonensis ,CUP3,OP50,3,19,16,0.54,0.46,0.173913043
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus yeoncheonensis ,CUP3,OP50,4,26,14,0.65,0.35,0.857142857
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus yeoncheonensis ,CUP3,OP50,5,22,7,0.76,0.24,2.166666667
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus yeoncheonensis ,CUP3,OP50,6,17,12,0.59,0.41,0.43902439
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus yeoncheonensis ,CUP3,OP50,7,25,10,0.71,0.29,1.448275862
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus yeoncheonensis ,CUP3,OP50,8,22,10,0.69,0.31,1.225806452
Panagrolaimus,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,Curtobacterium citreum ,CUR1,OP50,1,39,27,0.59,0.41,0.43902439
Panagrolaimus,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,Curtobacterium citreum ,CUR1,OP50,2,17,22,0.44,0.56,-0.214285714
Panagrolaimus,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,Curtobacterium citreum ,CUR1,OP50,3,24,24,0.5,0.5,0
Panagrolaimus,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,Curtobacterium citreum ,CUR1,OP50,4,4,5,0.44,0.56,-0.214285714
Panagrolaimus,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,Curtobacterium citreum ,CUR1,OP50,5,44,29,0.6,0.4,0.5
Panagrolaimus,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,Curtobacterium citreum ,CUR1,OP50,6,24,29,0.45,0.55,-0.181818182
Panagrolaimus,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,Curtobacterium citreum ,CUR1,OP50,7,54,35,0.61,0.39,0.564102564
Panagrolaimus,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,Curtobacterium citreum ,CUR1,OP50,8,33,34,0.49,0.51,-0.039215686
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans   ,DEL1,OP50,1,65,127,0.34,0.66,-0.484848485
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans   ,DEL1,OP50,2,90,104,0.46,0.54,-0.148148148
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans   ,DEL1,OP50,3,84,101,0.45,0.55,-0.181818182
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans   ,DEL1,OP50,4,114,128,0.47,0.53,-0.113207547
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans   ,DEL1,OP50,5,92,111,0.45,0.55,-0.181818182
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans   ,DEL1,OP50,6,122,156,0.44,0.56,-0.214285714
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans   ,DEL1,OP50,7,82,90,0.48,0.52,-0.076923077
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans   ,DEL1,OP50,8,82,121,0.4,0.6,-0.333333333
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia lacustris ,DEL2,OP50,1,81,91,0.47,0.53,-0.113207547
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia lacustris ,DEL2,OP50,2,75,61,0.55,0.45,0.222222222
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia lacustris ,DEL2,OP50,3,9,27,0.25,0.75,-0.666666667
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia lacustris ,DEL2,OP50,4,8,12,0.4,0.6,-0.333333333
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia lacustris ,DEL2,OP50,5,32,28,0.53,0.47,0.127659574
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia lacustris ,DEL2,OP50,6,15,26,0.37,0.63,-0.412698413
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia lacustris ,DEL2,OP50,7,21,21,0.5,0.5,0
Panagrolaimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia lacustris ,DEL2,OP50,8,13,17,0.43,0.57,-0.245614035
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,Dyella marensis ,DYE1,OP50,1,36,43,0.46,0.54,-0.148148148
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,Dyella marensis ,DYE1,OP50,2,62,58,0.52,0.48,0.083333333
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,Dyella marensis ,DYE1,OP50,3,22,24,0.48,0.52,-0.076923077
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,Dyella marensis ,DYE1,OP50,4,26,32,0.45,0.55,-0.181818182
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,Dyella marensis ,DYE1,OP50,5,30,23,0.57,0.43,0.325581395
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,Dyella marensis ,DYE1,OP50,6,31,39,0.44,0.56,-0.214285714
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,Dyella marensis ,DYE1,OP50,7,48,51,0.48,0.52,-0.076923077
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,Dyella marensis ,DYE1,OP50,8,35,42,0.45,0.55,-0.181818182
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Empedobacter brevis ,EMP1,OP50,1,8,7,0.53,0.47,0.127659574
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Empedobacter brevis ,EMP1,OP50,2,14,16,0.47,0.53,-0.113207547
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Empedobacter brevis ,EMP1,OP50,3,16,5,0.76,0.24,2.166666667
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Empedobacter brevis ,EMP1,OP50,4,9,4,0.69,0.31,1.225806452
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Empedobacter brevis ,EMP1,OP50,5,80,20,0.8,0.2,3
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Empedobacter brevis ,EMP1,OP50,6,83,49,0.63,0.37,0.702702703
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Empedobacter brevis ,EMP1,OP50,7,31,5,0.86,0.14,5.142857143
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Empedobacter brevis ,EMP1,OP50,8,21,8,0.72,0.28,1.571428571
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Wautersiella falsenii ,EMP2,OP50,1,129,60,0.68,0.32,1.125
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Wautersiella falsenii ,EMP2,OP50,2,76,38,0.67,0.33,1.03030303
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Wautersiella falsenii ,EMP2,OP50,3,92,72,0.56,0.44,0.272727273
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Wautersiella falsenii ,EMP2,OP50,4,90,46,0.66,0.34,0.941176471
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Wautersiella falsenii ,EMP2,OP50,5,107,68,0.61,0.39,0.564102564
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Wautersiella falsenii ,EMP2,OP50,6,98,72,0.58,0.42,0.380952381
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Wautersiella falsenii ,EMP2,OP50,7,92,43,0.68,0.32,1.125
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Empedobacter,Wautersiella falsenii ,EMP2,OP50,8,52,62,0.46,0.54,-0.148148148
Panagrolaimus,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer adhaerens ,ENS1,OP50,1,60,58,0.51,0.49,0.040816327
Panagrolaimus,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer adhaerens ,ENS1,OP50,2,79,72,0.52,0.48,0.083333333
Panagrolaimus,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer adhaerens ,ENS1,OP50,3,21,17,0.55,0.45,0.222222222
Panagrolaimus,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer adhaerens ,ENS1,OP50,4,94,30,0.76,0.24,2.166666667
Panagrolaimus,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer adhaerens ,ENS1,OP50,5,42,28,0.6,0.4,0.5
Panagrolaimus,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer adhaerens ,ENS1,OP50,6,110,32,0.77,0.23,2.347826087
Panagrolaimus,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer adhaerens ,ENS1,OP50,7,83,51,0.62,0.38,0.631578947
Panagrolaimus,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer adhaerens ,ENS1,OP50,8,128,45,0.74,0.26,1.846153846
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus    ,ENT1,OP50,1,106,46,0.7,0.3,1.333333333
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus    ,ENT1,OP50,2,138,61,0.69,0.31,1.225806452
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus    ,ENT1,OP50,3,73,37,0.66,0.34,0.941176471
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus    ,ENT1,OP50,4,132,55,0.71,0.29,1.448275862
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus    ,ENT1,OP50,5,99,25,0.8,0.2,3
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus    ,ENT1,OP50,6,74,68,0.52,0.48,0.083333333
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus    ,ENT1,OP50,7,88,23,0.79,0.21,2.761904762
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus    ,ENT1,OP50,8,47,38,0.55,0.45,0.222222222
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii ,ENT2,OP50,1,94,68,0.58,0.42,0.380952381
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii ,ENT2,OP50,2,98,38,0.72,0.28,1.571428571
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii ,ENT2,OP50,3,69,41,0.63,0.37,0.702702703
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii ,ENT2,OP50,4,90,49,0.65,0.35,0.857142857
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii ,ENT2,OP50,5,88,34,0.72,0.28,1.571428571
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii ,ENT2,OP50,6,71,50,0.59,0.41,0.43902439
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii ,ENT2,OP50,7,54,35,0.61,0.39,0.564102564
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii ,ENT2,OP50,8,76,38,0.67,0.33,1.03030303
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,ENT3,OP50,1,91,71,0.56,0.44,0.272727273
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,ENT3,OP50,2,160,131,0.55,0.45,0.222222222
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,ENT3,OP50,3,128,167,0.43,0.57,-0.245614035
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,ENT3,OP50,4,169,88,0.66,0.34,0.941176471
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,ENT3,OP50,5,173,142,0.55,0.45,0.222222222
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,ENT3,OP50,6,109,63,0.63,0.37,0.702702703
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,ENT3,OP50,7,256,237,0.52,0.48,0.083333333
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,ENT3,OP50,8,262,162,0.62,0.38,0.631578947
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Atlantibacter hermannii ,ESC1,OP50,1,16,16,0.5,0.5,0
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Atlantibacter hermannii ,ESC1,OP50,2,40,19,0.68,0.32,1.125
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Atlantibacter hermannii ,ESC1,OP50,3,58,34,0.63,0.37,0.702702703
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Atlantibacter hermannii ,ESC1,OP50,4,40,30,0.57,0.43,0.325581395
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Atlantibacter hermannii ,ESC1,OP50,5,52,27,0.66,0.34,0.941176471
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Atlantibacter hermannii ,ESC1,OP50,6,30,58,0.34,0.66,-0.484848485
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Atlantibacter hermannii ,ESC1,OP50,7,62,24,0.72,0.28,1.571428571
Panagrolaimus,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Atlantibacter hermannii ,ESC1,OP50,8,33,14,0.7,0.3,1.333333333
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Falsibacillus,Falsibacillus pallidus ,FAL1,OP50,1,108,107,0.5,0.5,0
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Falsibacillus,Falsibacillus pallidus ,FAL1,OP50,2,109,116,0.48,0.52,-0.076923077
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Falsibacillus,Falsibacillus pallidus ,FAL1,OP50,3,159,90,0.64,0.36,0.777777778
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Falsibacillus,Falsibacillus pallidus ,FAL1,OP50,4,113,168,0.4,0.6,-0.333333333
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Falsibacillus,Falsibacillus pallidus ,FAL1,OP50,5,159,181,0.47,0.53,-0.113207547
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Falsibacillus,Falsibacillus pallidus ,FAL1,OP50,6,95,91,0.51,0.49,0.040816327
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Falsibacillus,Falsibacillus pallidus ,FAL1,OP50,7,79,80,0.5,0.5,0
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Falsibacillus,Falsibacillus pallidus ,FAL1,OP50,8,154,130,0.54,0.46,0.173913043
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus barbaricus ,FIC1,OP50,1,51,33,0.61,0.39,0.564102564
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus barbaricus ,FIC1,OP50,2,44,45,0.49,0.51,-0.039215686
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus barbaricus ,FIC1,OP50,3,45,41,0.52,0.48,0.083333333
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus barbaricus ,FIC1,OP50,4,45,31,0.59,0.41,0.43902439
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus barbaricus ,FIC1,OP50,5,52,42,0.55,0.45,0.222222222
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus barbaricus ,FIC1,OP50,6,42,32,0.57,0.43,0.325581395
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus barbaricus ,FIC1,OP50,7,45,74,0.38,0.62,-0.387096774
Panagrolaimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus barbaricus ,FIC1,OP50,8,82,97,0.46,0.54,-0.148148148
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium anhuiense ,FLA1,OP50,1,172,104,0.62,0.38,0.631578947
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium anhuiense ,FLA1,OP50,2,135,86,0.61,0.39,0.564102564
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium anhuiense ,FLA1,OP50,3,121,101,0.55,0.45,0.222222222
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium anhuiense ,FLA1,OP50,4,148,74,0.67,0.33,1.03030303
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium anhuiense ,FLA1,OP50,5,160,117,0.58,0.42,0.380952381
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium anhuiense ,FLA1,OP50,6,139,62,0.69,0.31,1.225806452
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium anhuiense ,FLA1,OP50,7,104,136,0.43,0.57,-0.245614035
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium anhuiense ,FLA1,OP50,8,131,105,0.56,0.44,0.272727273
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium denitrificans,FLA2,OP50,1,36,37,0.49,0.51,-0.039215686
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium denitrificans,FLA2,OP50,2,32,40,0.44,0.56,-0.214285714
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium denitrificans,FLA2,OP50,3,33,20,0.62,0.38,0.631578947
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium denitrificans,FLA2,OP50,4,31,23,0.57,0.43,0.325581395
Panagrolaimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium denitrificans,FLA2,OP50,5,41,32,0.56,0.44,0.272727273
